Hole Depth,Hook Load,Rotary RPM,Rotary Torque,Weight on Bit,Differential Pressure,Gamma at Bit,Rate Of Penetration
10831,121.8,100,14.576,34.4,752.3,409.41,253.9
10832,121.3,100,14.419,34.6,739.2,409.41,254.59
10833,121.4,100,14.31,34.7,742.4,409.41,254.76
10834,121.3,100,15.097,34.9,747.1,409.41,254.92
10835,121.4,100,14.569,34.7,747,418.82,254.57
10836,121.3,100,14.355,34.6,748,418.82,254.49
10837,121.3,100,14.063,34.7,748.4,418.82,255.01
10838,121.3,100,14.303,34.5,737.9,423.53,255.01
10839,121.3,100,14.91,34.7,735.8,423.53,255.01
10840,120.9,100,15.787,34.9,741.2,423.53,255.1
10841,120.9,100,14.655,34.9,743.8,423.53,254.85
10842,145.2,100,7.904,12.1,158.7,409.41,31.48
10843,142.5,100,9.493,17,306.7,409.41,150.74
10844,137.6,100,11.231,20.4,402.6,409.41,188.99
10845,134.6,100,11.845,22,501.3,407.06,208.46
10846,133.1,100,12.43,23.6,550.7,407.06,217.17
10847,131.8,100,12.482,24.6,578.9,402.35,224.6
10848,131,100,12.647,25,596.8,402.35,224.94
10849,130.6,100,12.655,28.3,602,404.71,227.42
10850,126.6,100,13.217,29.7,622.3,404.71,247.32
10851,127.6,100,13.707,31.3,647,414.12,252.86
10852,126.9,100,14.412,29.7,666.1,414.12,252.88
10853,126.3,100,13.883,29.9,676.9,416.47,252.9
10854,125.8,100,13.677,30.3,684.6,416.47,253.23
10855,125.7,100,13.812,30.4,696,425.88,253.04
10856,125.7,100,13.913,30.5,704.8,425.88,252.96
10857,125.1,100,13.85,31.2,707.7,432.94,252.79
10858,124.9,100,13.951,31,703.7,432.94,252.86
10859,124.9,100,13.782,30.9,699.4,432.94,253.11
10860,124.8,100,13.726,31,700.1,432.94,253.06
10861,125,100,13.94,31.3,710.6,428.23,252.8
10862,125.8,100,13.595,30.4,710,428.23,252.63
10863,126.6,100,13.295,29.8,682.4,428.23,253.14
10864,126.5,100,13.348,29.3,674.7,423.53,253.31
10865,126.3,100,13.52,29.5,666.2,423.53,252.94
10866,126,100,13.704,29.8,678.1,418.82,253.02
10867,125.6,100,13.767,30,693.5,418.82,252.6
10868,125.4,100,14.513,31,704.8,418.82,252.96
10869,124.8,100,14.123,31.2,705.8,418.82,252.77
10870,124.7,100,13.809,31.1,717.6,416.47,252.41
10871,124.5,100,13.468,31.3,707.8,416.47,252.83
10872,124.2,100,13.988,31.5,705.3,414.12,253.07
10873,124.6,100,14.228,31.7,704.8,414.12,252.81
10874,124.6,100,13.606,31.2,713.8,411.77,250.55
10875,124.8,100,13.778,31.2,709.5,411.77,254.26
10876,124.5,100,13.696,31.3,709.9,414.12,254.53
10877,124.2,100,14.198,32,724.4,414.12,254.88
10878,123.7,100,13.988,32.3,741.1,416.47,254.46
10879,123.8,100,13.726,32.2,738.4,416.47,254.56
10880,124,100,13.793,32.1,723.4,416.47,254.85
10881,121.9,100,13.962,35.2,735.6,416.47,254.78
10882,122.4,100,14.146,35.5,741.1,414.12,254.54
10883,124.6,100,13.925,33.7,741.2,414.12,254.94
10884,124,100,14,32.1,734.6,414.12,254.85
10885,123.6,100,13.838,32.3,737.8,414.12,254.68
10886,123.5,100,14.584,32.3,727.5,414.12,254.76
10887,123.5,100,14.108,32.4,732,414.12,254.94
10888,123.6,100,14.408,32.6,731.8,414.12,254.69
10889,123.5,100,14.127,32.9,733.2,421.18,254.67
10890,123.2,100,14.258,32.6,730.2,421.18,254.85
10891,122.7,100,14.625,33,738.2,416.47,255.02
10892,122.8,100,14.022,33,734.1,416.47,254.68
10893,123.2,100,14.206,33.1,730.1,411.77,254.93
10894,123.7,100,13.857,32.7,724.2,411.77,254.92
10895,123.8,100,13.977,32.2,714.7,414.12,255.01
10896,124,100,13.557,32.1,706.7,414.12,254.84
10897,123.8,100,14.228,32.4,709.8,409.41,254.64
10898,123.1,100,14.828,33,729.1,409.41,254.4
10899,122.4,100,14.959,33.2,741.9,411.77,254.74
10900,122.5,100,14.011,33.2,741.6,411.77,254.62
10901,122.3,100,14.209,33.6,731.9,411.77,254.7
10902,122.2,100,14.502,33.7,735,411.77,254.46
10903,122.1,100,15.592,33.9,744.5,411.77,254.54
10904,122.1,100,14.932,34.1,744.7,407.06,254.39
10905,122.2,100,14.149,33.6,743.1,407.06,254.57
10906,122.5,100,14.194,33.4,743.8,407.06,254.56
10907,122.9,100,14.134,33.2,749.6,407.06,254.57
10908,122.9,100,14.086,33,747.7,407.06,253.27
10909,122.9,100,14.509,33.4,740.2,407.06,254.82
10910,122.7,100,14.43,33.5,739.4,409.41,254.9
10911,122.5,100,13.831,35.7,739.7,409.41,254.72
10912,120.6,100,13.677,36.4,732.4,414.12,254.38
10913,124.6,100,13.936,35.8,722.4,414.12,254.79
10914,124.8,100,13.812,31.8,709.8,416.47,254.36
10915,124.4,100,13.778,32.1,706.5,416.47,255.02
10916,123.6,100,13.7,32.4,734.7,418.82,254.94
10917,123.7,100,13.689,32.5,733.1,418.82,254.85
10918,123.6,100,13.868,32.5,732.1,418.82,254.93
10919,123.3,100,13.363,32.6,727.4,418.82,255.01
10920,123.7,100,14.172,32.8,732.1,418.82,254.86
10921,123.4,100,13.838,33.3,733,418.82,254.69
10922,122.8,100,13.992,33.4,724.4,418.82,254.85
10923,122.5,100,14.003,33.7,729.1,423.53,254.95
10924,121.9,100,15.337,34.3,735.8,423.53,254.8
10925,122.3,100,14.329,34,743.4,421.18,255.03
10926,122.1,100,14.262,34,744.9,421.18,255.02
10927,122.2,100,14.494,33.8,750.8,418.82,253.91
10928,122.1,100,14.588,34.3,753.1,418.82,253.63
10929,122.1,100,14.367,34.2,767.3,425.88,253.55
10930,122.4,100,14.408,33.8,770.2,425.88,247.4
10931,122.4,100,14.344,33.7,770.7,425.88,244.67
10932,122.2,100,14.457,33.8,768.9,425.88,248.08
10933,122.4,100,14.044,33.9,781.4,437.65,247.18
10934,122.5,100,14.483,34,771.4,437.65,239.55
10935,121.8,100,14.764,34.6,759,442.35,250.39
10936,144.2,100,9.047,13.4,144.1,440,42.95
10937,141.2,100,9.811,17.1,289.1,440,153.55
10938,138,100,10.242,18.7,351,432.94,157.57
10939,136.4,100,10.699,20.6,385.8,430.59,180.28
10940,134.8,100,11.145,21.6,422.7,430.59,198.74
10941,133.1,100,12.299,23.3,465.1,421.18,216.76
10942,131.9,100,12.119,24.4,490.3,421.18,220.09
10943,131.3,100,12.471,28.4,509.7,416.47,219.92
10944,129.8,100,12.655,28.7,509.5,416.47,219.75
10945,131.3,100,12.239,26.4,510.9,404.71,227.35
10946,129.7,100,13.213,26.9,517.6,404.71,244
10947,128.5,100,13.209,27.9,531.3,397.65,247.75
10948,127.8,100,13.224,28.3,551,397.65,252.35
10949,127,100,13.209,29,566,397.65,252.97
10950,126.5,100,13.273,29.5,576.1,397.65,253.22
10951,126.3,100,13.46,29.9,586.9,407.06,253.03
10952,125.8,100,13.741,30.5,593.2,407.06,252.86
10953,125.2,100,13.659,30.9,603.1,423.53,252.72
10954,125,100,13.902,30.9,612,423.53,252.89
10955,124.7,100,13.726,31.4,620.1,428.23,252.86
10956,124.5,100,14.438,31.6,625.6,428.23,252.82
10957,124.4,100,14.217,31.5,635.6,430.59,252.78
10958,124.9,100,14.842,31.7,664.1,430.59,252.71
10959,125.5,100,15.063,30.8,675.6,428.23,246.13
10960,125.1,100,13.958,30.9,657.2,428.23,246.22
10961,124.7,100,15.12,31.3,646.2,425.88,251.43
10962,124.8,100,14.79,31.5,664.9,425.88,250.75
10963,125,100,14.089,30.8,664.2,421.18,242.89
10964,124.9,100,13.704,30.7,641.6,421.18,251.61
10965,124.8,100,13.677,30.7,628.9,418.82,252.97
10966,124.5,100,13.823,31,629.5,418.82,253.05
10967,124.4,100,13.793,31.3,620.9,418.82,252.61
10968,124.7,100,13.557,31.1,615.6,423.53,252.71
10969,124.8,100,14.014,31.4,611.4,423.53,250.15
10970,124.6,100,14.498,31.4,609.5,423.53,254.57
10971,124.8,100,13.883,31.2,620.8,423.53,254.73
10972,125.1,100,13.539,31.2,618.6,425.88,254.47
10973,124.9,100,13.79,31.3,614.1,425.88,254.64
10974,125.1,100,13.629,30.7,607.2,430.59,254.82
10975,123,100,13.857,35.1,612.5,430.59,254.74
10976,119.9,100,14.902,37.8,656,425.88,254.23
10977,121.8,100,14.535,36.4,666,425.88,253.9
10978,118.2,100,15.888,39.6,633.7,423.53,248.61
10979,121.1,100,16.768,39.1,700.1,423.53,245.44
10980,124.8,100,14.498,34.7,696.6,428.23,210.06
10981,124.6,100,13.599,31.1,676.4,428.23,226.4
10982,124.2,100,14.059,31.6,645.3,430.59,253.65
10983,124,100,14.071,32.1,643.1,430.59,254.25
10984,123.3,100,15.584,33.2,661.4,430.59,254.36
10985,122.7,100,15.655,33.4,661.4,430.59,253.4
10986,123,100,14.955,33.8,678.3,428.23,251.01
10987,124.1,100,15.536,33.2,695.3,428.23,241.52
10988,124.6,100,14.194,31.6,692.2,428.23,219.92
10989,124.1,100,13.988,32.1,642.6,428.23,250.83
10990,123.2,100,14.719,32.8,648.3,414.12,254.64
10991,123.6,100,15.292,33.2,682.7,414.12,254.71
10992,123.3,100,14.704,32.9,677.1,409.41,237.94
10993,123.3,100,14.595,33,662.7,409.41,243.41
10994,122.8,100,14.52,33.2,651.4,404.71,252.94
10995,122.9,100,14.745,33.4,654.5,404.71,253.75
10996,122.8,100,15.449,33.6,654.6,400,251.6
10997,122,100,14.842,34,656.2,400,251.68
10998,122.8,100,15.067,34.1,675.5,395.29,252.02
10999,123.1,100,14.629,33.2,673.7,395.29,243.73
11000,122.8,100,14.588,33.2,660.5,388.23,248.26
11001,122.8,100,14.61,33.5,676.4,388.23,251.51
11002,124.5,100,14.869,32.9,685.9,376.47,244.92
11003,124.3,100,14.479,31.4,683.1,376.47,222.35
11004,123.9,100,15.165,32.3,663.1,352.94,245.05
11005,123.1,100,14.063,32.8,648.7,352.94,249.42
11006,122.5,100,14.535,35.9,664.6,334.12,251.86
11007,121,100,15.097,36.2,664.6,334.12,251.44
11008,123.2,100,14.91,36.5,659.1,298.82,245.44
11009,122.9,100,14.067,33.3,651.4,298.82,250.67
11010,122.4,100,14.738,33.8,650.1,303.53,254.25
11011,122.7,100,14.161,33.5,667,303.53,254.17
11012,123.1,100,13.737,33.3,669.9,324.71,241.44
11013,122.6,100,14.288,33.8,650.8,324.71,252.28
11014,121.9,100,14.517,34.4,636.6,345.88,254.68
11015,121.7,100,15,34.4,652.9,345.88,254
11016,122.1,100,14.539,34.5,655.9,392.94,251.52
11017,121.6,100,14.573,34.7,665.6,392.94,252.37
11018,122.6,100,14.696,34.3,684.7,397.65,246.56
11019,124.2,100,14.011,33.6,694,397.65,233.45
11020,124.5,100,13.715,31.8,681.8,395.29,220.75
11021,123.2,100,14.595,33.2,662.9,395.29,241.45
11022,122.7,100,14.325,33.5,671.2,392.94,242.99
11023,122.9,100,14.247,33.1,672.8,392.94,242.14
11024,123.3,100,14.112,32.9,673.6,388.23,232.51
11025,123.2,100,14.093,33.5,656.4,388.23,248.67
11026,122.8,100,14.573,33.4,663.4,385.88,249.27
11027,122.7,100,14.018,33.4,663.3,385.88,241.59
11028,122.2,100,14.344,33.8,655.9,383.53,248.52
11029,121.9,100,14.884,34.2,651.5,383.53,251.42
11030,121.7,100,14.719,34.2,675.3,378.82,249.63
11031,141.1,100,8.792,18.6,80.1,89.41,43.1
11032,136,100,11.347,27.5,224.7,89.41,156.26
11033,127,100,13.666,35.1,389,89.41,194.55
11034,119.3,100,15.363,39.9,517.3,360,209.07
11035,115.1,100,15.832,41.4,611.9,360,207.7
11036,115.1,100,15.584,41.1,626.1,360,159.45
11037,118.3,100,17.487,40.7,663.3,362.35,157.66
11038,119.4,100,15.198,38.2,687.7,367.06,194.81
11039,121.6,100,14,36.6,680.9,367.06,219.91
11040,125,100,14.172,34.6,638.4,371.77,244.68
11041,125.1,100,13.943,30.9,644.5,371.77,245.11
11042,125.7,100,14.172,30.4,640.9,371.77,244.51
11043,125.9,100,13.921,30.1,639.7,381.18,245.02
11044,125.5,100,13.861,30.4,638.4,381.18,245.19
11045,125.2,100,14.202,31,634.3,390.59,245.28
11046,124.8,100,14.28,31.1,646,390.59,245.28
11047,124.5,100,14.217,31.5,652.3,388.23,245.2
11048,124.4,100,14.464,31.7,663.5,388.23,242.37
11049,124.3,100,14.228,31.6,665.3,383.53,236.21
11050,124.4,100,14.37,31.7,672.2,383.53,238.18
11051,124.8,100,14.179,31.6,686.2,383.53,234
11052,125.3,100,14.917,30.9,677.1,378.82,215.98
11053,125.5,100,14.846,30.5,673.8,378.82,222.9
11054,125.5,100,14.554,31,657,381.18,234.52
11055,124.4,100,14.749,33,657.8,381.18,244
11056,123.5,100,14.681,33.2,669,383.53,244
11057,124.2,100,14.183,32,673.9,383.53,234.01
11058,124.4,100,14.389,31.7,672.8,381.18,225.3
11059,124.6,100,14.812,31.3,674.7,381.18,225.38
11060,125.4,100,14.509,31.7,688.5,367.06,216.22
11061,125.3,100,14.363,31.3,688.7,367.06,209.13
11062,124.7,100,14.262,31.7,677.1,317.65,218.87
11063,124,100,14.176,32.3,673.1,272.94,229.04
11064,123.9,100,14.4,31.9,678.8,272.94,228.44
11065,124.7,100,14.348,32.2,684.9,230.59,217.86
11066,124.6,100,14.621,32.1,678.3,230.59,220.43
11067,123.2,100,14.636,32.6,677.8,207.06,236.36
11068,125.9,100,14.764,32.6,699.3,207.06,233.08
11069,126.2,100,14.033,30.3,700.8,223.53,194.13
11070,125.1,100,14.689,34.1,646.3,223.53,241.84
11071,121.7,100,14.55,37.2,670.9,284.71,243.86
11072,124.6,100,15.116,36.8,702,315.29,236.94
11073,125.8,100,14.164,31.2,701.6,315.29,205.68
11074,126.6,100,14.322,29.9,722.5,343.53,191.06
11075,126.7,100,14.869,30.4,723.9,345.88,168.65
11076,127.5,100,16.041,32.2,718.8,345.88,185.04
11077,127,100,13.797,30.1,688.8,348.23,202.56
11078,125.8,100,14.726,31,699.8,348.23,231.25
11079,125.9,100,14.119,31.9,685.5,348.23,212.3
11080,123.4,100,14.985,34.1,646.2,345.88,244.24
11081,122.2,100,15.067,34.5,679.3,345.88,244.5
11082,122.7,100,14.153,33.7,679.4,343.53,234.64
11083,122.7,100,14.681,33.6,662.2,343.53,235.75
11084,122.9,100,14.648,33.6,676.7,345.88,238.36
11085,122.8,100,14.322,33.2,667.8,345.88,230.27
11086,122.7,100,15.138,35.4,657.2,350.59,238.35
11087,120.1,100,15.374,36.3,653.2,350.59,244.18
11088,120.9,100,15.674,36,673.2,352.94,244.27
11089,121.7,100,15.371,35,672.1,352.94,237.59
11090,122.2,100,14.487,34.1,667.8,352.94,231.11
11091,122.8,100,14.498,33.5,668.3,352.94,232.71
11092,122.9,100,14.164,33.2,668.7,357.65,232.71
11093,122.8,100,14.644,33.3,657.8,357.65,240.68
11094,122.5,100,14.816,34,659.8,362.35,241.72
11095,122.9,100,15.251,34.3,665.3,362.35,241.64
11096,123.4,100,14.202,33.2,663.4,362.35,238.18
11097,122.1,100,14.745,35,651.4,362.35,244.76
11098,122.4,100,14.726,34.8,672.8,362.35,244.76
11099,122.5,100,14.947,34.9,670.1,362.35,229.73
11100,122.3,100,14.749,35,681.8,362.35,233.92
11101,123.4,100,14.584,33.7,683.3,362.35,232.13
11102,121.5,100,14.794,35.8,679.7,350.59,214.7
11103,136,100,15.142,36.5,840.6,348.23,224.02
11104,138.2,100,9.643,20.1,714.2,348.23,75.47
11105,137.4,100,10.605,22.5,604.4,348.23,75.49
11106,140,100,10.77,21.9,659,350.59,75.49
11107,140.6,100,9.362,16.5,444.5,355.29,75.49
11108,141.1,100,9.437,16,287,355.29,75.49
11109,140.8,100,9.189,17.1,431.2,355.29,75.49
11110,138.6,100,9.054,21.5,542.1,350.59,75.51
11111,133.8,100,10.201,27.6,563.8,352.94,75.49
11112,127.7,100,11.201,30.4,651.7,350.59,75.49
11113,135.1,100,13.168,30.5,669.1,350.59,75.5
11114,139.2,100,10.294,21.2,499.2,348.23,75.53
11115,140.3,100,9.167,16.8,296.7,348.23,75.49
11116,140.2,100,9.287,17.7,415.7,345.88,75.52
11117,139.9,100,9.114,16.8,263,352.94,75.49
11118,139,100,9.65,19.6,550,350.59,94.9
11119,135.9,100,10.092,22.1,608.3,348.23,123.41
11120,133.3,100,11.201,23.2,659.9,345.88,137.07
11121,133,100,11.156,24.4,681,345.88,163.55
11122,131.4,100,11.55,26.2,708.2,345.88,175
11123,129.6,100,11.976,26.9,741.7,345.88,176.19
11124,129.7,100,11.853,27,741.4,338.82,177.47
11125,129,100,12.497,28.4,527.2,338.82,198.39
11126,148.7,100,6.522,8.1,341.3,331.77,17
11127,147.2,101,8.609,14,478.4,331.77,73.45
11128,141.6,100,9.107,15.7,533.2,336.47,74.58
11129,139.9,100,9.287,20.1,548.7,341.18,74.53
11130,135.3,100,10.306,24.7,579.2,338.82,74.51
11131,130.6,100,11.051,26.9,641.4,341.18,74.37
11132,128.9,100,11.284,27.3,664.9,345.88,74.47
11133,128.5,100,11.182,27.9,675,345.88,74.54
11134,127.5,100,10.77,29.8,510.7,343.53,74.34
11135,129.5,100,11.089,28.8,420.6,329.41,74.31
11136,136.4,100,12.175,26.9,565.3,331.77,74.74
11137,140.8,100,9.976,19.5,397,341.18,75.01
11138,141,100,8.777,18.5,532.4,336.47,74.16
11139,136.8,100,10.235,21.6,629,329.41,74.69
11140,138.5,100,10.227,20.6,652.3,268.23,74.84
11141,138.4,100,9.68,18.2,584,254.12,101.97
11142,137.3,100,10.227,21.1,357.8,291.77,154.82
11143,134.1,100,11.261,24.2,414.1,291.77,184.82
11144,131.1,100,12.029,25.7,480.5,327.06,199
11145,129.6,100,12.819,27.2,524.5,327.06,217.53
11146,127.7,100,13.655,29.3,559.8,345.88,229.99
11147,126.2,100,13.778,30.7,598,345.88,248.61
11148,124.3,100,14.884,35.9,599.2,345.88,264.92
11149,119.2,100,15.861,37.2,647.4,345.88,268.43
11150,119.2,100,15.783,37,663.1,345.88,267.32
11151,122.5,100,15.363,36.5,692.8,345.88,257.67
11152,122.8,100,14.558,33.1,674.9,341.18,226.75
11153,122.4,100,14.562,33.6,662,341.18,253.48
11154,122.5,100,14.487,33.6,657.8,336.47,255.94
11155,122,100,14.449,33.8,665.5,336.47,260.91
11156,121.8,100,14.655,34.4,669.3,341.18,259.2
11157,122.7,100,14.341,33.9,668.1,341.18,248.5
11158,122.6,100,15.09,35.4,664.8,341.18,244.14
11159,124.6,100,15.191,35.3,702.9,341.18,246.11
11160,126,100,13.666,31.6,705.3,303.53,211.19
11161,125.7,100,13.303,30.8,675.3,303.53,231.18
11162,124.7,100,14.797,32.5,660.6,282.35,256.03
11163,123.4,100,14.599,33.1,676.5,282.35,260.22
11164,123.8,100,14.449,32.5,682.4,282.35,244.76
11165,124,100,14.119,33.5,685.9,282.35,230.08
11166,121.9,100,13.913,34.8,678.3,178.82,230.16
11167,125,100,14.58,35.7,678.8,178.82,246.31
11168,124.5,100,13.681,31.4,678.8,209.41,236.91
11169,124,100,13.925,32.6,666,209.41,247.84
11170,123.1,100,14.419,33.4,667.1,209.41,249.98
11171,122.9,100,14.198,33.3,675.3,209.41,250.32
11172,122.7,100,14.468,33.5,670.5,312.94,244.77
11173,122.5,100,14.28,33.5,672.3,312.94,245.54
11174,121.7,100,14.749,34.7,676.9,312.94,249.05
11175,123.4,100,14.348,34.5,687.7,312.94,249.3
11176,123.9,100,14.359,32.7,670.4,312.94,240.58
11177,122.4,100,14.292,34.1,659.3,312.94,259.37
11178,122.2,100,15.232,34.4,672.6,312.94,262.7
11179,123.3,100,14.996,33.6,674,312.94,259.29
11180,123,100,14.419,33,663.5,350.59,251.42
11181,122.7,100,14.621,33.4,658.5,350.59,260.56
11182,123.1,100,14.674,33.2,677.4,350.59,260.22
11183,124.8,100,14.914,32.4,695.5,350.59,242.74
11184,125,100,14.119,31.3,685.1,350.59,212.74
11185,124.3,100,14.704,31.8,680.6,350.59,226.75
11186,124.2,100,14.992,32.3,697.1,350.59,219.73
11187,125,100,14.142,31.2,699.8,350.59,217.87
11188,124.3,100,14.636,32.3,661.5,343.53,242.07
11189,122.9,100,14.543,33.5,655.5,343.53,263.83
11190,121.4,100,14.659,34.2,660.4,345.88,264.25
11191,122.2,100,14.457,33.9,667.2,345.88,262.13
11192,122.4,100,14.299,33.5,664.5,345.88,246.79
11193,121.7,100,14.569,34.1,661.2,345.88,259.3
11194,122.1,100,14.112,34.1,662,350.59,259.09
11195,122.1,100,15.509,34.2,666.3,350.59,249.57
11196,121.9,100,14.906,34.2,660.2,348.23,254.63
11197,121.1,100,14.524,36.9,654.5,348.23,261.88
11198,119.2,100,14.385,38,641.8,338.82,262.05
11199,120.6,100,15.322,37.6,668,338.82,261.29
11200,122.5,100,14.753,35.4,680.3,338.82,251.02
11201,123.2,100,14.284,33.2,666.5,338.82,235.21
11202,123.1,100,14.445,33,654.7,336.47,255.04
11203,122.2,100,14.565,34.3,667.6,336.47,261.61
11204,122.2,100,14.554,34.3,672.9,338.82,260.58
11205,122.5,100,14.415,33.4,668.6,338.82,236.46
11206,122.3,100,15.389,35.1,672.5,343.53,245.09
11207,122.6,100,14.869,35.4,693.5,343.53,243.13
11208,123.5,100,14.022,33.5,692.8,350.59,220.84
11209,123.3,100,13.629,33.1,663.6,350.59,246.95
11210,122.8,100,13.531,33.5,648.3,352.94,263.43
11211,121.8,100,14.726,34.5,664.7,352.94,265.91
11212,121.6,100,14.524,34.7,666.3,355.29,264.38
11213,121.9,100,14.55,34.5,664.4,355.29,247.54
11214,121.8,100,14.292,34.6,657,355.29,249.73
11215,121.5,100,14.629,35.1,657,355.29,256.98
11216,120.9,100,15.547,36.6,667.5,355.29,258.35
11217,122.3,100,15.052,36.5,682.5,355.29,254.2
11218,122.7,100,14.307,33.7,677.8,355.29,222.91
11219,122.3,100,14.783,34.5,663.5,355.29,246.38
11220,121.9,100,14.535,34.7,661.2,355.29,248.6
11221,120.9,100,14.681,35.6,666.6,357.65,247.59
11222,136.9,100,11.482,20.8,307.3,357.65,103.25
11223,134.1,100,11.576,22.6,397.9,357.65,182.88
11224,132.7,100,12.291,24.1,454.6,350.59,201.64
11225,131.2,100,12.966,26.3,488.5,350.59,227.01
11226,128.9,100,13.449,28.6,536.1,350.59,248.61
11227,126.8,100,13.741,29.9,577.8,350.59,251.09
11228,125.5,100,13.955,31.3,592.6,350.59,250.91
11229,122.4,100,14.348,34.1,598.9,350.59,252.44
11230,121.6,100,14.846,35.4,633.2,350.59,267.03
11231,123.3,100,14.816,34.7,665.1,350.59,272.08
11232,123.7,100,14.992,33.6,680.4,348.23,268.49
11233,122.2,100,16.004,37.2,662.4,348.23,248.79
11234,121.6,100,16.101,37.6,695.1,343.53,264.05
11235,124.6,100,15.311,34.3,696.3,343.53,242.95
11236,125.2,100,14.629,31.2,677,345.88,220.67
11237,125.9,100,15.049,31,684.7,345.88,238.01
11238,125.9,100,14.588,30.4,684.5,341.18,234.42
11239,125.7,100,14.026,30.7,658.4,341.18,240.58
11240,125.2,100,14.198,30.7,657.4,345.88,248.69
11241,125.5,100,14.576,30.8,653.2,345.88,250.22
11242,125.8,100,13.981,30.3,654.5,348.23,248.68
11243,126,100,13.966,30.2,654.4,348.23,249.74
11244,125.5,100,13.483,30.5,646.7,348.23,252.11
11245,125.1,100,14.367,30.7,643.9,348.23,252.05
11246,125.3,100,14.123,30.9,649,350.59,252.52
11247,124.9,100,14.262,31.3,650.5,350.59,252.1
11248,124.6,100,14.341,31.4,649.8,345.88,251.6
11249,124.4,100,15.262,31.9,653,345.88,250.66
11250,124.5,100,15.079,31.8,667.1,343.53,250.84
11251,124.1,100,14.603,31.7,665.5,343.53,244.09
11252,124.4,100,14.479,31.6,665.4,336.47,240.3
11253,124.7,100,14.629,31.5,672.2,336.47,239.74
11254,124.8,100,14.966,31.2,672.1,334.12,235.21
11255,125.6,100,14.415,30.8,684.5,334.12,231.62
11256,126.2,100,14.775,30.2,698.3,341.18,222.65
11257,126.1,100,14.374,30.4,693.6,341.18,203.68
11258,125.6,100,14.509,30.6,683.7,341.18,224.26
11259,126,100,15.543,30.3,683.2,341.18,224.01
11260,125.5,100,14.389,33.7,677.3,350.59,227.43
11261,122.5,100,14.576,34,676.1,350.59,242.2
11262,125.2,100,14.247,34,674.9,350.59,241.01
11263,125.8,100,13.988,30.7,684.6,341.18,232.46
11264,124.8,100,14.768,34.1,673.8,341.18,234.65
11265,125.9,100,15.315,34.7,716.2,348.23,243.78
11266,126.4,100,14.078,29.9,700.1,348.23,188.18
11267,125.1,100,14.236,31.7,670.9,348.23,234.29
11268,123.6,100,15.419,32.9,683.5,348.23,244.54
11269,123.7,100,14.873,33.2,699.9,350.59,238.18
11270,123.2,100,14.854,33.7,692,352.94,214.5
11271,123.1,100,14.412,33.7,674.7,352.94,228.87
11272,122.6,100,15.251,34.3,687.1,350.59,248.73
11273,124.3,100,15.135,33.6,687.6,350.59,244.1
11274,125.1,100,14.296,31.5,675.3,355.29,211.29
11275,124.8,100,14.494,31.2,648.1,355.29,223.49
11276,124.4,100,14.524,32.4,676.6,357.65,224.68
