Hole Depth,Hook Load,Rotary RPM,Rotary Torque,Weight on Bit,Differential Pressure,Gamma at Bit,Rate Of Penetration
10404,144.2,49,6.784,10,148.9,197.65,44.03
10405,141.9,49,7.058,9.9,177.4,200,44.53
10406,143.8,49,6.758,9.1,145.3,200,46.9
10407,142.6,49,7.732,11.5,216.6,195.29,98.6
10408,139.2,49,8.908,14.8,287.7,192.94,124.6
10409,136,49,9.511,17.9,362.3,192.94,149.03
10410,133.1,49,10.74,20.2,425.1,195.29,150.83
10411,131.3,49,11.089,20.4,469.5,195.29,151.42
10412,130.9,49,11.254,21.9,473.9,197.65,151.5
10413,129.8,50,12.909,22.3,490.1,192.94,150.83
10414,130.7,50,12.759,22.1,490.6,188.24,151.42
10415,130.7,50,12.164,22.1,462.5,188.24,150.91
10416,130.8,49,11.639,21,482,183.53,151
10417,130.5,49,11.55,21.4,491.4,183.53,151.43
10418,130.9,49,11.343,21,498.5,190.59,151.08
10419,130.9,49,11.714,20.8,495.4,190.59,151.42
10420,130.5,49,12.055,21.1,533.7,190.59,150.82
10421,130.7,49,11.752,21.1,498.5,195.29,150.91
10422,129.9,49,12.883,22,556.3,195.29,151.38
10423,129.8,49,10.901,21.7,530.1,192.94,151.46
10424,129.7,49,11.992,22.6,527.4,192.94,151.08
10425,128.9,49,11.662,22.7,519.8,192.94,151.08
10426,128.8,49,12.377,23.2,562.6,188.24,151.34
10427,141.7,52,7.443,10.5,88.8,188.24,24.25
10428,139.5,52,9.392,16.3,300.1,188.24,142.65
10429,134.4,52,10.448,18.7,424.4,188.24,149.26
10430,132.5,52,11.782,19.5,482.9,185.88,149.8
10431,131.6,52,12.16,20,544.7,183.53,149.55
10432,131.7,52,11.838,20.1,555.7,185.88,149.8
10433,131.8,52,11.917,24.2,576.9,185.88,149.63
10434,127.1,52,12.081,24.3,545.5,185.88,148.94
10435,132.1,52,11.201,24.1,546,185.88,149.61
10436,132.3,52,12.295,19.6,533.1,185.88,150.06
10437,131.9,52,14.262,21.1,518.9,181.18,149.12
10438,131.6,52,11.268,19.9,538.2,181.18,149.25
10439,131.1,52,12.224,21,558.2,181.18,149.64
10440,131,52,12.951,21.4,541.8,178.82,150.15
10441,131,52,12.55,20.9,557.6,178.82,150.22
10442,138.4,52,11.662,20.6,560.7,171.76,149.61
10443,140.5,52,8.425,12.6,376.5,171.76,69.2
10444,142.3,52,8.519,11,266,188.24,69.54
10445,140.9,52,12.786,12.9,129.3,188.24,69.38
10446,139.2,53,13.336,14.9,87.7,188.24,69.29
10447,139.7,52,10.871,15,165.9,188.24,69.39
10448,139.9,52,10.752,13.2,193.7,190.59,69.37
10449,140.2,52,8.047,12.2,297,188.24,69.74
10450,140.7,52,10.122,11.3,290.6,188.24,69.44
10451,140.5,52,8.103,13,296.1,188.24,98.73
10452,137.7,53,14.209,15.4,352,171.76,99.67
10453,136.2,52,9.62,16.9,387,174.12,123.06
10454,134.2,52,11.699,18.6,450,176.47,131.52
10455,132.6,52,11.707,20.1,534.9,178.82,149.71
10456,130.9,52,11.4,21,557.4,178.82,149.45
10457,130.2,52,11.321,21.3,591,178.82,149.7
10458,132.4,52,11.591,21.6,619.4,178.82,149.28
10459,134,52,9.909,18.6,549,178.82,100.64
10460,133.6,52,16.296,20.8,470.8,171.76,100.44
10461,133.2,53,15.487,21.1,513.3,167.06,100.26
10462,134.9,52,13.224,17.9,513.1,164.71,100.52
10463,134.8,52,11.699,17.6,454.3,169.41,100.51
10464,135.1,52,11.362,16.7,434.7,169.41,100.6
10465,135.3,52,8.935,20,419.5,171.76,100.57
10466,131.8,52,9.916,20.3,417.2,171.76,100.48
10467,135,52,8.983,19.8,421.1,174.12,100.64
10468,134.4,52,9.954,18.1,441.5,174.12,100.55
10469,132.9,52,10.587,19.9,516.3,171.76,100.52
10470,131.3,52,9.392,22.9,506.6,171.76,100.35
10471,127.8,52,10.954,26.1,487.9,174.12,100.52
10472,125.4,52,11.778,27.2,560.3,174.12,98.39
10473,130,52,12.074,25.6,601.5,176.47,100.78
10474,132.2,52,10.456,21.3,594.3,171.76,100.44
10475,133,52,9.227,18.9,501.8,164.71,100.52
10476,133.2,52,9.302,18.3,446.8,157.65,100.86
10477,133.3,52,9.107,18.3,433.1,157.65,100.67
10478,133.7,52,8.905,17.8,433.6,164.71,100.59
10479,134.1,52,9.024,17.6,427.2,169.41,100.43
10480,139,52,8.773,17.1,411.7,174.12,100.68
10481,140.6,52,7.267,12.1,366.1,171.76,52.04
10482,140.6,52,6.859,11.4,259.7,171.76,49.64
10483,139.8,52,6.717,12.2,247.6,174.12,49.69
10484,139.3,52,6.78,12.5,260,171.76,49.78
10485,139,52,6.837,12.4,266.8,171.76,49.67
10486,139.2,52,7.046,12.6,280.6,174.12,49.8
10487,138.7,52,7.114,13.3,280.2,169.41,49.73
10488,138,52,7.14,14.5,284.9,157.65,49.62
10489,137.6,52,7.395,14.6,321.7,157.65,49.53
10490,137.6,52,7.192,14,301.5,167.06,49.71
10491,137.5,52,7.286,15.2,285.1,171.76,49.95
10492,135.6,52,11.797,19.9,277.2,174.12,49.75
10493,132.4,52,11.815,21.1,322.8,178.82,49.52
10494,135.6,52,8.534,20.2,379.3,183.53,49.64
10495,138.5,52,7.653,15.5,348.2,185.88,49.9
10496,138.6,52,6.84,14.5,274.2,178.82,49.87
10497,136.4,52,6.911,16.7,257.7,174.12,49.85
10498,138.3,52,7.286,16.3,259.3,152.94,49.7
10499,139.1,52,6.915,12.8,262,127.06,49.89
10500,139.1,52,7.013,12.6,250,131.76,49.54
10501,138.8,52,6.694,12.8,247.2,162.35,49.47
10502,145.1,29,5.904,9.5,132.5,169.41,36.55
10503,141.4,29,6.582,11,182.2,181.18,39.44
10504,140.2,29,7.073,11.8,221.5,183.53,39.2
10505,140.8,29,6.87,11.6,224.2,183.53,39.24
10506,141.2,29,6.533,10.6,201.9,183.53,39.23
10507,141,29,6.357,10.8,193.2,176.47,39.09
10508,140.5,29,7.309,11.6,197.3,176.47,39.21
10509,139.7,30,11.789,16.5,197.1,176.47,53.45
10510,135.9,30,12.239,19.7,285.7,178.82,59.47
10511,131.3,30,11.591,23.9,339.2,178.82,59.75
10512,127.7,30,14.142,27.5,338.5,174.12,59.65
10513,124.9,30,13.269,27.9,405,174.12,58.18
10514,126.4,29,10.407,26.6,429.3,174.12,59.81
10515,128.7,29,9.886,24.8,438.6,176.47,60.12
10516,128.2,29,9.107,24.7,358.7,176.47,60.02
10517,126.1,29,10.025,25.7,384.5,169.41,59.89
10518,126.9,31,16.54,27,376.6,162.35,59.72
10519,128.4,29,10.632,26.2,421,160,60.19
10520,130.9,30,12.898,22.6,419.1,164.71,59.8
10521,130.4,29,9.2,21.7,363.3,157.65,60.12
10522,130.7,29,9.856,21.9,341.9,143.53,59.71
10523,140.5,49,7.612,15.2,266.2,164.71,59.14
10524,135.7,49,7.979,19.1,272.1,164.71,59.21
10526,141.8,29,7.878,12,134.1,157.65,38.3
10527,140.2,29,10.931,16.9,261.8,162.35,38.37
10528,140.9,40,7.046,13.5,239.9,174.12,25.04
10529,137.1,39,7.889,16.1,299,169.41,71.56
10530,139,40,8.275,16.6,339.4,167.06,74.67
10531,139.1,39,8.092,12.5,341.1,162.35,74.84
10532,139.5,39,8.095,12.1,334.6,162.35,74.53
10533,139.7,39,8.462,11.9,333.6,157.65,74.16
10534,139.4,39,8.193,12.7,323.7,148.24,74.23
10535,138.6,39,7.837,15.9,322.9,150.59,74.46
10536,134.7,40,8.856,20.2,304.2,155.29,87.19
10537,132.1,40,11.036,21.2,507.4,157.65,106.41
10538,133.5,39,10.527,19,515.7,160,118.59
10539,133.9,40,16.247,20.2,482.8,157.65,127.51
10540,133.9,40,13.97,20.9,397.5,143.53,128.44
10541,131.9,40,15.315,21.6,435.1,129.41,128.09
10542,133.2,40,11.411,20,492.1,127.06,128.35
10543,134.4,39,10.549,18,486,122.35,128.3
10544,135.4,39,10.249,16.8,478.7,127.06,128.38
10545,135.5,40,10.411,16.3,451,127.06,128.45
10546,136.2,39,9.579,15.7,438.6,131.76,128.29
10547,136.1,39,10.066,15.5,427.5,134.12,128.28
10548,136.1,40,9.519,16.3,424,134.12,128.01
10549,134.9,39,10.235,17.3,438.9,145.88,128.35
10550,134.4,40,14.925,20.4,446.4,157.65,128.1
10551,133.5,40,14.385,20.4,436.5,162.35,128.19
10552,134.2,40,14.108,19.8,456.3,167.06,128.43
10553,133.5,40,12.673,19.9,439.9,162.35,128.46
10554,134,39,10.399,18.7,464.6,150.59,127.22
10555,134.2,39,10.973,17.6,471.4,145.88,128.38
10556,134.2,39,10.287,17.6,467.9,134.12,130.56
10557,134.2,40,12.19,18.5,474.3,131.76,145.79
10558,133,40,11.864,19.3,492.5,131.76,150.73
10559,132.5,39,11.021,19.7,527,136.47,150.56
10560,131.8,40,13.112,24,538.5,138.82,150.14
10561,127.6,39,11.448,24.2,521,150.59,149.11
10562,130.9,39,11.418,24.4,548.8,162.35,150.74
10563,130.9,40,11.415,20.9,560.8,162.35,150.45
10564,130.7,40,13.1,21.5,658.5,167.06,149.95
10565,130.9,40,12.231,21.6,658.4,167.06,149.63
10566,131.9,40,11.913,20.4,589,157.65,151.04
10567,131.9,40,11.976,19.8,566.4,157.65,150.62
10568,132.5,39,11.418,19.6,562.4,157.65,150.83
10569,132.3,39,10.886,19.4,522.5,162.35,150.78
10570,131.8,39,11.059,19.6,515.3,169.41,150.4
10571,131.6,40,10.62,19.9,514.8,181.18,150.64
10572,132,40,10.879,19.9,507.6,176.47,150.73
10573,132.8,40,10.913,19.3,515.2,176.47,150.39
10574,133.2,40,11.448,19,513.7,176.47,149.96
10575,133.2,39,11.149,18.5,508.2,169.41,150.3
10576,132.8,39,11.418,18.7,563.3,164.71,149.7
10577,133.1,39,10.396,18.9,557.4,174.12,150.9
10578,133.2,39,10.167,18.4,504,181.18,150.9
10579,133.2,39,10.396,18.7,485.8,181.18,150.57
10580,133.5,39,10.294,18.2,484.2,192.94,150.75
10581,134.1,39,10.317,17.9,486.2,197.65,150.75
10582,134,39,10.201,17.5,483,197.65,150.74
10583,133.8,39,10.403,17.9,483.7,197.65,150.66
10584,133.3,39,10.103,18.8,479,197.65,150.15
10585,132.5,39,10.695,19.6,511.5,202.35,150.23
10586,132.6,39,10.523,19.6,519.9,207.06,150.57
10587,132.5,40,11.699,19.2,535.6,211.76,150.58
10588,132.8,39,10.493,19.4,553.1,211.76,150.74
10589,133.1,39,10.59,18.6,499.1,211.76,150.75
10590,133.2,40,10.549,18.5,504.3,218.82,150.4
10591,133.4,39,10.793,18.5,498.3,223.53,150.63
10592,133,40,10.736,21.8,522.6,225.88,150.97
10593,129.8,39,10.279,22.6,520.5,225.88,149.61
10594,132.4,40,10.519,22.6,502.5,225.88,150.37
10595,132.4,39,10.654,19.4,515,214.12,151.18
10596,132.5,39,10.871,19.6,522.4,211.76,151
10597,133,40,10.658,19,514,211.76,150.98
10598,133.1,39,10.767,18.6,518.1,211.76,151.23
10599,143.1,40,11.43,11.6,214.6,216.47,75.23
10600,142.8,39,7.721,11.4,258,218.82,75.27
10601,142,39,7.975,12.7,260,214.12,100.47
10602,138.3,39,8.994,15.3,349.1,214.12,123.15
10603,135.7,39,9.096,16.6,387.3,216.47,132.33
10604,134.3,40,13.378,20.5,410.2,216.47,151
10605,131.9,40,14.318,21.5,467.3,218.82,150.48
10606,131.3,40,12.213,21.3,513.4,223.53,168.21
10607,130.8,39,11.295,21.5,557.4,225.88,175.39
10608,130,40,11.486,22.3,584,225.88,175.74
10609,129.6,40,13.895,23.7,590.1,228.24,175.45
10610,132.3,40,11.958,22.7,591.4,228.24,175.62
10611,138.4,40,10.302,19.4,580.7,232.94,126.45
10612,140.3,39,7.882,12.7,378.1,240,75.56
10613,140.2,39,7.578,12.2,283.8,242.35,75.49
10614,139.4,39,8.062,12,290.2,235.29,75.49
10615,140.2,40,11.853,12.2,290.8,235.29,75.46
10616,144,40,10.767,12.1,209.6,232.94,49.54
10617,144.2,40,5.836,8.8,37.2,235.29,28.85
10618,149.7,40,6.424,6.7,126.8,232.94,46.79
10619,144.2,40,8.504,10.4,249.9,235.29,92.47
10620,140.9,40,9.238,12.6,345.3,235.29,118.37
10621,138.2,40,16.03,17.6,400.4,237.65,151.24
10622,135.2,40,16.075,19.8,390.1,240,151.24
10623,132.9,40,11.276,19.1,558.1,242.35,165.94
10624,132.5,40,15.123,23.1,571.6,242.35,166.28
10625,130,39,10.411,22.1,513.9,242.35,140.91
10626,134.2,40,18.001,21.5,513.9,242.35,159.97
10627,131.4,40,13.063,21.6,576.8,244.71,162.95
10628,131.6,40,15.217,21.7,612.1,242.35,166.37
10629,131.9,40,15.071,21.8,554.4,242.35,162.69
10630,132,40,13.655,21.2,580.7,242.35,166.97
10631,132.3,40,15.861,22,601,242.35,165.17
10632,132.6,40,16.435,21.7,622.3,244.71,164.12
10633,136.1,40,13.299,21.5,705.8,244.71,160.28
10634,135.6,40,13.145,19.1,626.2,247.06,168.74
10635,133.2,39,10.647,19.1,542.2,247.06,170.11
10636,131.9,39,11.448,20.6,613.5,247.06,170.8
10637,131.8,40,12.737,20.4,610.8,244.71,170.71
10638,131.6,39,11.493,20,637.4,244.71,170.63
10639,132,40,12.838,20.8,648,247.06,169.77
10640,131.7,40,11.505,20,635.4,244.71,171.23
10641,131.9,40,13.217,21,638,244.71,171.14
10642,131.7,39,11.418,20.2,626,242.35,170.47
10643,131.9,40,11.137,19.8,621.3,244.71,170.48
10644,132.3,39,13.127,20.8,612.9,247.06,170.34
10645,131.9,40,11.085,19.6,591.5,247.06,171.23
10646,131.9,40,11.321,20.1,593.5,244.71,171.57
10647,133.8,40,11.351,20,600,247.06,171.73
10648,141.8,40,9.631,17.6,596,242.35,155.33
10649,142.3,40,8.114,10,221.3,237.65,73.94
10650,142.9,40,7.979,10,231.2,235.29,75.46
10651,142.3,39,7.563,10.6,206.7,232.94,75.49
10652,141.8,39,7.717,9.9,64.6,232.94,75.49
10653,141.8,39,7.908,10.7,308.5,228.24,75.48
10654,140.7,39,7.717,10.6,321.5,228.24,75.49
10655,141,39,8.178,12.8,321,235.29,75.46
10656,138.6,40,10.264,15.1,313.2,237.65,75.48
10657,143.1,39,6.795,12.5,289.3,240,50.38
10658,142.5,40,8.092,9.8,305.6,237.65,49.71
10659,142.8,40,6.893,9.5,342.6,237.65,49.7
10660,142.4,39,7.927,9.4,418.7,240,49.69
10661,142.5,40,10.204,9.8,493.3,237.65,49.04
10662,144,39,6.278,9.1,468.7,237.65,49.56
10663,144.6,39,6.518,8.5,256.4,244.71,49.74
10664,143.8,39,6.574,9,269.5,242.35,49.64
10665,142.7,40,6.818,10.6,409.1,242.35,49.81
10666,141.5,39,6.867,10.5,420.2,235.29,49.88
10667,141.9,40,6.687,9.8,410.7,230.59,53.08
10668,141.3,39,8.466,13.7,306.5,225.88,113.95
10669,137,39,9.399,17.5,400,228.24,149.46
10670,133.7,40,10.429,19.8,495.4,228.24,172.52
10671,131.1,39,11.965,20.9,548.5,230.59,172.51
10672,129.8,40,11.268,22.8,589.1,230.59,183.17
10673,128,39,11.89,23.9,611.3,228.24,184.11
10674,127.5,40,13.374,25.4,605.7,228.24,169
10675,126.6,39,12.216,25.2,629.8,228.24,180.1
10676,126.4,39,12.977,25.5,658.2,228.24,187.36
10677,127.1,40,14.299,26.6,679,225.88,187.36
10678,128.5,39,11.812,24.3,689.4,225.88,177.32
10679,127.7,39,11.995,24.1,652.3,225.88,193.95
10680,127.2,39,11.905,24.7,668.4,225.88,194.46
10681,127.8,39,11.52,24.4,672.3,228.24,185.01
10682,127.6,39,12.093,24.6,661.5,228.24,180.03
10683,127.4,44,12.422,25,670.2,228.24,189.21
10684,127.5,44,12.074,24.7,677.5,228.24,188.41
10685,126.9,45,12.613,25.9,665.9,228.24,189.08
10686,127,45,14.696,25.4,669.4,228.24,188.91
10687,127.1,45,13.378,27.8,662.4,228.24,190.61
10688,124.8,44,11.947,27.9,662.8,228.24,181.39
10689,128.5,45,15.108,27.7,636.4,228.24,174.86
10690,127.1,45,12.613,25.5,647.1,230.59,198.55
10691,127.5,44,12.771,25.8,680.2,230.59,198.47
10692,128,45,12.141,23.9,679.3,230.59,173.39
10693,127.6,45,12.632,24.2,652.9,237.65,192.97
10694,128.1,45,12.58,24.4,667.8,237.65,192.63
10695,127.9,45,12.808,24.1,668,237.65,185.81
10696,127.3,44,12.295,24.7,663.1,225.88,186.35
10697,126.8,45,12.539,25.3,665.7,225.88,182.24
10698,126.6,45,12.445,25.3,645.7,223.53,198.04
10699,126.6,45,12.797,25.8,664.8,223.53,198.38
10700,127.3,44,12.422,24.7,663.3,221.18,187.96
10701,127.4,44,12.741,24.6,647,225.88,195.97
10702,127.6,44,12.561,24.4,661.5,225.88,196.73
10703,127.7,45,12.853,24.5,664.7,216.47,185.67
10704,127.7,45,13.022,24.7,656.3,216.47,193.7
10705,127,45,13.67,25.1,650.3,216.47,198.68
10706,127.2,44,13.947,25.5,651.6,204.71,194.8
10707,126.9,45,16.064,28.2,645.6,207.06,192.34
10708,127.6,45,13.19,26.6,692.2,207.06,182.25
10709,128.6,45,13.775,24.7,691.1,216.47,159.7
10710,127.6,45,15.629,26,623,221.18,193.86
10711,126.4,45,12.392,26.4,679.3,221.18,192.84
10712,127.1,45,18.012,28.2,667.6,221.18,172.94
10713,141.7,69,8.672,12.5,299.5,225.88,52.49
10714,137.9,70,9.916,15.8,411.7,225.88,151.73
10715,136.2,70,10.677,17.5,534.7,228.24,174.82
10716,133.7,70,11.205,18.3,540.5,221.18,179.71
10717,133,70,13.483,24,602.3,214.12,186.27
10718,128.3,70,11.37,24.5,608.2,214.12,186.1
10719,132.3,70,10.823,23.2,591.4,207.06,186.26
10720,131.8,70,11.186,20.9,588.2,204.71,186.85
10721,130,70,16.157,24.5,598.1,204.71,186.26
10722,128.1,70,13.696,24.7,622.2,209.41,186.17
10723,128.5,70,13.876,25.7,693.2,214.12,187.08
10724,128.2,70,15.157,25.3,651.1,214.12,192.39
10725,127.3,70,12.636,25.7,629,216.47,209.9
10726,127.6,70,13.614,26.3,683.7,218.82,209.5
10727,128.9,70,13.194,23.7,684.5,218.82,159.95
10728,128,70,12.786,24,642.4,221.18,189.94
10729,129.5,70,13.456,24.4,686.2,225.88,181.8
10730,129.4,70,12.389,22.3,652,225.88,181.32
10731,129.1,69,12.171,23,643.6,230.59,185.51
10732,128.3,70,13.149,23.6,657.4,235.29,185.51
10733,128.9,70,12.685,23.3,679.7,237.65,182.77
10734,128.8,70,12.464,23.1,648.4,237.65,181.97
10735,128.4,70,12.602,23.5,659.6,240,181.64
10736,127.8,70,12.437,24.2,657.4,242.35,181.81
10737,127.7,70,12.231,24.3,643.5,242.35,181.9
10738,127.9,69,12.441,24,634.8,240,166.87
10739,127.5,70,12.377,24.3,630.5,242.35,166.19
10740,127.6,69,12.325,24.3,628.4,235.29,159.76
10741,127.6,70,12.355,24.1,633.4,235.29,165.58
10742,127.4,70,12.276,24.2,633.5,235.29,165.32
10743,127.6,70,12.445,24,618.2,235.29,159.43
10744,127.5,70,12.246,24.2,628.2,232.94,159.35
10745,127.5,70,12.242,24.2,625.2,232.94,157.3
10746,127.7,70,12.171,24.2,622,235.29,158.49
10747,127.6,70,12.059,24.1,622.9,230.59,160.53
10748,127.4,70,12.347,25.1,621.4,230.59,172.66
10749,126,70,12.344,28.1,637.5,235.29,176.51
10750,123.7,70,13.299,28.5,610,232.94,169.77
10751,125.6,70,14.996,28.7,658.2,223.53,180.05
10752,126,70,13.411,26.6,672.7,223.53,181.16
10753,125.8,70,13.782,26.6,665.7,218.82,178.83
10754,125.6,70,12.797,26.6,665.6,204.71,180.28
10755,126,70,15.614,26.6,666.3,202.35,169.87
10756,126.9,70,13.509,26.1,685.1,202.35,178.91
10757,127.5,70,12.021,24.7,685.3,202.35,170.46
10758,126.7,70,15.599,26.5,643.4,204.71,187.71
10759,129,70,13.996,26.6,700.6,204.71,187.2
10760,128.4,69,12.467,24.9,648.7,204.71,173.3
10761,126.8,70,12.778,25.4,634.4,207.06,188.13
10762,127.8,70,13.1,25.7,683.7,200,187.64
10763,127.7,70,12.932,25.6,667.6,200,176.53
10764,125.2,70,13.692,27,668.7,192.94,184.12
10765,126.3,70,13.756,26.9,688.5,192.94,176.95
10766,126.6,70,12.973,25.4,677.5,192.94,159.61
10767,125.5,70,12.984,26.3,665.4,192.94,179.6
10768,125.4,70,14.322,26.9,676.1,197.65,176.27
10769,125.8,70,13.749,27.2,682.1,202.35,171.23
10770,124.8,70,15.318,28,679.5,202.35,185.05
10771,125.7,70,13.778,27,679.8,204.71,173.69
10772,125.8,70,12.999,26.6,663.5,204.71,180.81
10773,125.8,70,16.716,27.3,686.5,202.35,183.21
10774,132,70,10.707,21.3,704.7,202.35,55.44
10775,130.5,70,12.205,23.8,549.4,202.35,186.7
10776,127.8,70,13.408,25.3,607.1,202.35,187.97
10777,127.4,70,13.025,25.1,624.9,204.71,186.09
10778,127,70,12.284,25,613.5,207.06,181.13
10779,126.9,70,13.063,25.4,625.3,207.06,180.54
10780,126.8,70,12.512,27.9,621.4,202.35,171.67
10781,123.8,70,12.194,28.6,631.2,200,172.95
10782,125.4,70,17.933,30.4,618.5,200,179.78
10783,127.3,70,16.584,27.6,588.5,197.65,174.05
10784,130.9,70,12.786,26.5,656.8,197.65,177.38
10785,129.2,70,15.966,25.5,543.4,202.35,185.42
10786,126.4,70,13.936,26.3,616.3,202.35,185.17
10787,136.3,69,12.954,26.1,648.1,202.35,183.34
10788,138.1,70,8.159,15.1,584.8,197.65,49.36
10789,139,70,7.481,13.3,486.3,195.29,49.53
10790,140.3,70,7.897,12.8,405.5,192.94,49.65
10791,139.8,70,7.691,13.6,326.9,181.18,49.5
10792,139.8,70,8.687,13.7,320.7,195.29,49.41
10793,138.7,70,8.728,14.8,460.1,200,49.36
10794,138.1,70,7.518,14.7,474.5,202.35,49.59
10795,139.6,70,7.788,13.7,466.3,197.65,57.51
10796,137.1,70,9.673,19.6,355.8,197.65,146.73
10797,131.2,69,11.501,22.9,467.3,192.94,176.62
10798,127.9,70,12.486,25.9,563.1,197.65,197.62
10799,127.8,70,15.015,26.5,643.8,197.65,198.48
10800,127.2,70,14.213,26.7,621.9,200,181.82
10801,124.5,70,12.894,28.1,627.6,200,198.57
10802,126.6,69,12.179,27.5,633.9,200,185.75
10803,126.5,70,13.067,27.5,610.4,200,185.09
10804,124.8,70,14.565,27.5,621.7,197.65,188.21
10805,124.3,70,14.198,28.5,625.2,192.94,173.71
10806,124.5,70,13.749,27.9,628.6,192.94,167.13
10807,138.3,70,10.935,17.9,408.6,564.71,134.41
10808,133.2,70,10.875,19.4,500.2,564.71,160.13
10809,131.5,70,11.029,20.3,583.1,202.35,166.54
10810,131,70,11.418,21.8,592.5,200,169.87
10811,129.5,70,15.813,24.9,618.8,200,177.56
10812,128.9,70,13.419,26.3,681.6,200,176.2
10813,126.2,70,11.392,26.6,669.1,202.35,156.72
10814,129.2,70,13.164,25.9,581.8,202.35,159.54
10815,129,70,14.61,24.8,634.6,202.35,191.46
10816,129.9,70,12.497,24.3,690.1,209.41,192.22
10817,128.4,70,13.288,25.5,670.2,209.41,192.57
10818,128.1,70,13.025,25.2,682.3,211.76,190.09
10819,127.4,70,12.381,25.9,654,211.76,185.01
10820,128,70,14.906,27.5,691.4,211.76,191
10821,128.1,70,11.887,23.7,670.2,211.76,160.82
10822,127.9,70,16.101,26.3,669.9,214.12,174.31
10823,127.3,70,13.775,25.6,672,214.12,183.49
10824,131.3,70,14.385,24.1,690.4,209.41,176.74
10825,130.3,70,14.805,22.5,605.2,204.71,190.71
10826,128.5,70,12.19,24.1,642.2,209.41,190.97
10827,128.6,70,12.419,24.1,668.4,209.41,190.54
10828,128.9,70,11.726,22.9,665.4,211.76,170.21
10829,128.6,70,12.044,23,655.4,207.06,180.96
10830,128.6,70,12.111,23.3,664.6,207.06,180.79
10831,129.4,70,14.55,23.6,670,207.06,178.08
10832,128.5,70,14.086,24.6,642.4,204.71,190.79
10833,129.7,70,12.239,24.1,671.7,202.35,190.79
10834,129.7,70,11.714,22.5,667.4,202.35,174.48
10835,128.4,70,11.89,23.3,653.3,204.71,189.85
10836,134.9,70,12.419,23.7,703.6,204.71,187.29
10837,133.7,70,10.785,20,610.2,202.35,182.91
10838,130.6,70,11.115,22.1,595.1,202.35,190.84
10839,128.7,70,11.666,23.6,628.7,207.06,192.09
10840,128.9,70,12.831,23.9,681.2,209.41,192.18
10841,128.8,70,12.479,23.8,656.6,209.41,181.13
10842,128.3,70,12.081,24,666.6,209.41,186.27
10843,129.5,70,12.242,23.7,674.4,204.71,173.72
10844,129.6,70,12.227,27,660.6,190.59,175.16
10845,126.1,70,11.317,26.3,652,190.59,174.81
10846,128.7,70,11.242,25.8,647.9,183.53,175.85
10847,135.1,70,10.096,18.4,674.7,183.53,58.65
10848,132.2,70,12.362,21,607.1,185.88,176.09
10849,130.8,70,13.925,21.2,612.8,197.65,161.74
10850,130.4,70,12.227,21.4,612.6,197.65,171.83
10851,130,70,12.565,21.6,629.7,207.06,173.45
10852,130.3,70,18.016,24.7,625.2,209.41,163.29
10853,129.3,70,13.471,24.5,677.3,209.41,164.14
10854,133.8,70,12.007,22.7,699.4,207.06,157.91
10855,131,70,11.576,21.5,544.5,207.06,176.32
10856,129.8,70,11.842,22.4,616.5,209.41,176.84
10857,129.5,70,16.101,24.2,642.6,209.41,176.86
10858,129.8,71,16.97,25.1,608,211.76,174.39
10859,128.3,70,11.995,23.1,651.1,211.76,168.07
10860,128.8,70,11.441,22.8,649.5,214.12,173.54
10861,128.9,70,12.239,22.9,625.1,211.76,176.88
10862,128.8,70,11.531,23.1,636.6,211.76,173.97
10863,128.7,70,11.257,23.1,616.5,211.76,174.99
10864,128.5,70,12.561,23.5,639.8,211.76,173.63
10865,129,70,11.205,23,638.5,214.12,167.74
10866,129.6,70,10.598,22.1,616.1,214.12,176.6
10867,129.7,70,11.074,22,586.3,211.76,177.16
10868,129.9,70,10.946,21.7,595.3,214.12,177.08
10869,129.9,70,10.673,23.2,584.7,214.12,177.08
10870,127.8,70,11.748,24.3,553.6,214.12,173.72
10871,129,70,12.587,24.1,614.6,216.47,155.68
10872,129.4,70,11.16,22.5,606.2,211.76,175.42
10873,129.7,70,12.104,22.4,621.7,211.76,175.33
10874,130.8,70,11.37,21.6,626.3,197.65,175.99
10875,130.7,70,10.463,25.7,589.1,195.29,177.19
10876,126.6,70,10.733,26.2,504,195.29,157.48
10877,130.6,70,11.332,25.1,565.4,202.35,167.39
10878,130.9,70,11.171,21,591.4,202.35,176
10879,131,70,10.834,20.6,590.7,218.82,176.51
10880,130.7,70,10.8,22.7,565,218.82,177.22
10881,127.9,70,11.002,26.4,527.8,218.82,175.86
10882,124.9,70,12.25,26.9,552.6,218.82,161.42
